STRUCTURE,STRUCTURE_ID,freq,sex,age,unit,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LT,2005,27.0,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LT,2006,28.0,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LT,2007,26.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LT,2008,26.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LT,2009,29.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LT,2010,29.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LT,2011,28.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LT,2012,27.4,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LT,2013,24.6,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LT,2014,23.9,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LT,2015,23.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LT,2016,23.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LT,2017,25.6,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LT,2018,25.0,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LT,2019,24.0,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LT,2020,25.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LT,2021,21.5,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LT,2022,22.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LT,2023,23.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LT,2024,24.3,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LT,2025,20.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LU,2000,24.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LU,2001,41.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LU,2002,42.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LU,2003,39.4,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LU,2004,41.0,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LU,2005,44.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LU,2006,46.3,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LU,2007,43.3,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LU,2008,42.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LU,2009,38.7,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LU,2010,43.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LU,2011,41.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LU,2012,42.6,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LU,2013,38.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LU,2014,40.9,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LU,2015,46.5,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LU,2016,33.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LU,2017,34.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LU,2018,29.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LU,2019,31.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LU,2020,36.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LU,2021,32.3,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LU,2022,34.6,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LU,2023,29.3,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LU,2024,31.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LU,2025,33.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LV,2000,31.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LV,2001,34.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LV,2002,30.5,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LV,2003,33.4,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LV,2004,34.3,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LV,2005,35.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LV,2006,34.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LV,2007,34.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LV,2008,34.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LV,2009,33.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LV,2010,33.0,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LV,2011,32.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LV,2012,28.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LV,2013,27.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LV,2014,27.7,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LV,2015,27.3,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LV,2016,26.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LV,2017,25.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LV,2018,27.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LV,2019,29.4,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LV,2020,28.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LV,2021,28.4,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LV,2022,28.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LV,2023,28.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LV,2024,30.6,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,LV,2025,31.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,ME,2011,16.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,ME,2012,17.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,ME,2013,17.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,ME,2014,17.4,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,ME,2015,17.4,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,ME,2016,16.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,ME,2017,16.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,ME,2018,15.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,ME,2019,16.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,ME,2020,17.4,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MK,2006,29.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MK,2007,27.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MK,2008,28.0,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MK,2009,25.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MK,2010,24.4,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MK,2011,22.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MK,2012,21.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MK,2013,21.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MK,2014,22.2,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MK,2015,20.4,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MK,2016,18.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MK,2017,16.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MK,2018,16.3,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MK,2019,17.0,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MK,2020,16.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MK,2021,20.3,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MK,2022,20.6,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MK,2023,23.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MK,2024,21.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MK,2025,23.6,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MT,2000,61.7,d,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MT,2001,61.7,d,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MT,2002,62.7,d,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MT,2003,59.9,d,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MT,2004,51.0,d,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MT,2005,40.6,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MT,2006,39.6,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MT,2007,33.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MT,2008,31.6,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MT,2009,29.3,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MT,2010,23.4,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MT,2011,21.1,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MT,2012,20.3,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MT,2013,18.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MT,2014,19.9,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MT,2015,18.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MT,2016,17.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MT,2017,16.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MT,2018,16.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MT,2019,16.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MT,2020,14.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MT,2021,11.4,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MT,2022,11.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MT,2023,11.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MT,2024,11.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,MT,2025,10.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NL,2000,38.0,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NL,2001,37.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NL,2002,37.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NL,2003,34.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NL,2004,34.4,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NL,2005,34.8,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NL,2006,34.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NL,2007,33.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NL,2008,32.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NL,2009,33.0,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NL,2010,32.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NL,2011,31.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NL,2012,30.4,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NL,2013,31.6,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NL,2014,30.5,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NL,2015,29.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NL,2016,29.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NL,2017,27.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NL,2018,27.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NL,2019,27.6,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NL,2020,26.0,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NL,2021,21.2,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NL,2022,21.6,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NL,2023,22.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NL,2024,23.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NL,2025,23.3,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NO,2000,15.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NO,2001,12.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NO,2002,17.3,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NO,2003,17.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NO,2004,17.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NO,2005,17.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NO,2006,45.7,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NO,2007,46.0,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NO,2008,45.6,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NO,2009,44.3,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NO,2010,43.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NO,2011,43.3,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NO,2012,42.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NO,2013,39.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NO,2014,35.1,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NO,2015,33.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NO,2016,36.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NO,2017,36.6,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NO,2018,34.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NO,2019,34.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NO,2020,34.6,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NO,2021,31.7,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NO,2022,17.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NO,2023,18.4,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NO,2024,17.3,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,NO,2025,17.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PL,2000,27.3,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PL,2001,24.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PL,2002,25.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PL,2003,24.2,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PL,2004,24.4,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PL,2005,24.4,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PL,2006,23.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PL,2007,23.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PL,2008,24.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PL,2009,25.0,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PL,2010,24.9,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PL,2011,25.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PL,2012,25.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PL,2013,25.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PL,2014,25.5,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PL,2015,25.6,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PL,2016,25.3,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PL,2017,26.0,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PL,2018,25.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PL,2019,26.5,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PL,2020,28.1,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PL,2021,27.5,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PL,2022,26.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PL,2023,23.8,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PL,2024,23.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PL,2025,25.3,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PT,2000,62.6,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PT,2001,61.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PT,2002,61.4,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PT,2003,58.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PT,2004,56.2,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PT,2005,56.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PT,2006,55.7,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PT,2007,51.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PT,2008,51.2,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PT,2009,49.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PT,2010,47.3,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PT,2011,41.5,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PT,2012,38.6,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PT,2013,36.6,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PT,2014,35.2,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PT,2015,31.0,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PT,2016,30.9,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PT,2017,28.4,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PT,2018,26.3,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PT,2019,24.3,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PT,2020,22.0,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PT,2021,17.3,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PT,2022,17.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PT,2023,18.4,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PT,2024,16.3,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,PT,2025,16.0,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RO,2000,32.4,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RO,2001,31.5,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RO,2002,33.0,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RO,2003,36.0,b,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RO,2004,35.0,,
dataflow,ESTAT:EDAT_LFSE_03(1.0),A,T,Y18-24,PC,ED0-2,RO,2005,36.5,,
